date,SP500
,SPY
2010-12-23,103.3151297096
2010-12-27,103.356258344
2010-12-28,103.504321428
2010-12-29,103.57835297
2010-12-30,103.4138384322
2010-12-31,103.4385156129
2011-01-03,104.5078601083
2011-01-04,104.4502800201
2011-01-05,104.9931779947
2011-01-06,104.7875348225
2011-01-07,104.5818916503
2011-01-10,104.4502800201
2011-01-11,104.82043773
2011-01-12,105.7663963221
2011-01-13,105.5936560575
2011-01-14,106.358648658
2011-01-18,106.5396146496
2011-01-19,105.4949473348
2011-01-20,105.3551099777
2011-01-21,105.5936560575
2011-01-24,106.1941341203
2011-01-25,106.2517142085
2011-01-26,106.6630005529
2011-01-27,106.9262238133
2011-01-28,105.0589838098
2011-01-31,105.848653591
2011-02-01,107.5431533299
2011-02-02,107.3375101577
2011-02-03,107.5760562374
2011-02-04,107.8804081323
2011-02-07,108.5549177371
2011-02-08,109.0484613503
2011-02-09,108.8016895437
2011-02-10,108.8428181781
2011-02-11,109.4926506023
2011-02-14,109.7558738627
2011-02-15,109.4103933334
2011-02-16,110.1013543919
2011-02-17,110.4303834675
2011-02-18,110.6607038203
2011-02-22,108.4397575606
2011-02-23,107.7734736827
2011-02-24,107.6994421407
2011-02-25,108.851043905
2011-02-28,109.5255535098
2011-03-01,107.6994421407
2011-03-02,107.9297624936
2011-03-03,109.7887767702
2011-03-04,108.9662040814
2011-03-07,108.1107284851
2011-03-08,109.0566870772
2011-03-09,108.9003982663
2011-03-10,106.8850951789
2011-03-11,107.6254105987
2011-03-14,106.9755781746
2011-03-15,105.7499448684
2011-03-16,103.7922218691
2011-03-17,105.1659182593
2011-03-18,105.5470326375
2011-03-21,107.1827803255
2011-03-22,106.8110194873
2011-03-23,107.1166895098
2011-03-24,108.1410971528
2011-03-25,108.4715512312
2011-03-28,108.2071879685
2011-03-29,108.934186941
2011-03-30,109.6859699693
2011-03-31,109.537265634
2011-04-01,109.9999013438
2011-04-04,110.0907762153
2011-04-05,110.0742535114
2011-04-06,110.4212302937
2011-04-07,110.1403443271
2011-04-08,109.7603221369
2011-04-11,109.4298680586
2011-04-12,108.6119942145
2011-04-13,108.6037328626
2011-04-14,108.6863463822
2011-04-15,109.0828912762
2011-04-18,107.8602111862
2011-04-19,108.4798125832
2011-04-20,109.958594584
2011-04-21,110.5203665172
2011-04-25,110.4047075898
2011-04-26,111.3547630652
2011-04-27,112.0817620376
2011-04-28,112.4452615239
2011-04-29,112.7096247866
2011-05-02,112.5361363954
2011-05-03,112.1313301494
2011-05-04,111.387808473
2011-05-05,110.3799235339
2011-05-06,110.8673432996
2011-05-09,111.2969336015
2011-05-10,112.2469890768
2011-05-11,111.0656157466
2011-05-12,111.594342272
2011-05-13,110.7351616682
2011-05-16,110.0329467516
2011-05-17,110.0164240477
2011-05-18,110.9995249309
2011-05-19,111.2638881936
2011-05-20,110.3799235339
2011-05-23,109.0994139802
2011-05-24,109.0085391086
2011-05-25,109.3720385948
2011-05-26,109.8759810644
2011-05-27,110.2973100143
2011-05-31,111.4456379367
2011-06-01,108.9424482929
2011-06-02,108.8267893655
2011-06-03,107.7445522588
2011-06-06,106.6044856883
2011-06-07,106.5383948727
2011-06-08,106.0922818668
2011-06-09,106.9018943589
2011-06-10,105.4148510061
2011-06-13,105.4974645257
2011-06-14,106.8358035432
2011-06-15,104.9356925925
2011-06-16,105.1670104473
2011-06-17,105.47897562
2011-06-20,106.018616188
2011-06-21,107.47149464
2011-06-22,106.8239259585
2011-06-23,106.5167459429
2011-06-24,105.279723718
2011-06-27,106.2178680899
2011-06-28,107.6043292414
2011-06-29,108.5258692881
2011-06-30,109.563639611
2011-07-01,111.1825613147
2011-07-05,111.0912375263
2011-07-06,111.2240721276
2011-07-07,112.3780727267
2011-07-08,111.5810651187
2011-07-11,109.563639611
2011-07-12,109.0904163437
2011-07-13,109.4557114974
2011-07-14,108.7002147023
2011-07-15,109.3311790587
2011-07-18,108.4345454997
2011-07-19,110.1946039673
2011-07-20,110.1281866667
2011-07-21,111.655784582
2011-07-22,111.7305040452
2011-07-25,111.1078418515
2011-07-26,110.6927337223
2011-07-27,108.4262433371
2011-07-28,108.1107611589
2011-07-29,107.371868689
2011-08-01,106.9152497469
2011-08-02,104.1838382571
2011-08-03,104.7483853127
2011-08-04,99.841807226
2011-08-05,99.6923682995
2011-08-08,93.2000771594
2011-08-09,97.5338060279
2011-08-10,93.2249836472
2011-08-11,97.4092735891
2011-08-12,98.0651444332
2011-08-15,100.140685079
2011-08-16,99.2855623329
2011-08-17,99.3519796336
2011-08-18,95.0680637407
2011-08-19,93.5155593376
2011-08-22,93.5902788008
2011-08-23,96.6703811192
2011-08-24,98.0319357829
2011-08-25,96.5375465179
2011-08-26,97.9406119945
2011-08-29,100.7550451102
2011-08-30,101.0207143128
2011-08-31,101.4690310923
2011-09-01,100.4063542817
2011-09-02,97.8409860435
2011-09-06,97.1270000613
2011-09-07,99.8667137138
2011-09-08,98.8289433909
2011-09-09,96.2386686649
2011-09-12,96.8613308586
2011-09-13,97.749662255
2011-09-14,99.1029147561
2011-09-15,100.8131602483
2011-09-16,101.4067270649
2011-09-19,100.396999121
2011-09-20,100.2801710944
2011-09-21,97.3260909939
2011-09-22,94.1800791355
2011-09-23,94.7475295503
2011-09-26,97.0006414913
2011-09-27,98.0854731666
2011-09-28,96.0827069968
2011-09-29,96.8420891695
2011-09-30,94.4220800477
2011-10-03,91.7350354365
2011-10-04,93.7461464654
2011-10-05,95.4818771459
2011-10-06,97.2092629673
2011-10-07,96.5583639622
2011-10-10,99.787824411
2011-10-11,99.8879627195
2011-10-12,100.7641729188
2011-10-13,100.5638963018
2011-10-14,102.2829372642
2011-10-17,100.3302402486
2011-10-18,102.2912821232
2011-10-19,101.0812775623
2011-10-20,101.5235550915
2011-10-21,103.4512175299
2011-10-24,104.7196361041
2011-10-25,102.6834904982
2011-10-26,103.7265978783
2011-10-27,107.339921843
2011-10-28,107.3148872659
2011-10-31,104.7279809632
2011-11-01,101.8072802989
2011-11-02,103.467907248
2011-11-03,105.3538453913
2011-11-04,104.7112912451
2011-11-07,105.3621902503
2011-11-08,106.7140574149
2011-11-09,102.7752839476
2011-11-10,103.7432875964
2011-11-11,105.6959846119
2011-11-14,104.694601527
2011-11-15,105.2119827876
2011-11-16,103.5430109794
2011-11-17,101.8990737483
2011-11-18,101.7905905808
2011-11-21,99.8545832833
2011-11-22,99.4623749084
2011-11-23,97.2676769806
2011-11-25,97.0840900817
2011-11-28,99.8963075785
2011-11-29,100.1800327859
2011-11-30,104.3023931521
2011-12-01,104.285703434
2011-12-02,104.1939099846
2011-12-05,105.3288108141
2011-12-06,105.3621902503
2011-12-07,105.7543986252
2011-12-08,103.4345278119
2011-12-09,105.1869482104
2011-12-12,103.6514941469
2011-12-13,102.6834904982
2011-12-14,101.5903139638
2011-12-15,101.9574877616
2011-12-16,102.1078037075
2011-12-19,101.0161008963
2011-12-20,104.0728687678
2011-12-21,104.2744139021
2011-12-22,105.1981624347
2011-12-23,106.1387063952
2011-12-27,106.2226835345
2011-12-28,104.8286630217
2011-12-29,105.911968119
2011-12-30,105.3913098552
2012-01-03,107.0708526417
2012-01-04,107.2388069204
2012-01-05,107.5243291941
2012-01-06,107.2472046343
2012-01-09,107.5075337662
2012-01-10,108.4396800128
2012-01-11,108.4984640103
2012-01-12,108.7587931422
2012-01-13,108.1961463087
2012-01-17,108.6160320053
2012-01-18,109.8169050977
2012-01-19,110.3963473591
2012-01-20,110.8078353418
2012-01-23,110.5223130681
2012-01-24,110.3963473591
2012-01-25,111.3200958917
2012-01-26,110.7490513442
2012-01-27,110.6986650607
2012-01-30,110.3207679337
2012-01-31,110.278779364
2012-02-01,111.2445164663
2012-02-02,111.4208684589
2012-02-03,112.9828432503
2012-02-06,112.9072638249
2012-02-07,113.1927860987
2012-02-08,113.528694656
2012-02-09,113.6714557928
2012-02-10,112.8316843996
2012-02-13,113.6714557928
2012-02-14,113.528694656
2012-02-15,112.9996386782
2012-02-16,114.2508980542
2012-02-17,114.5532157558
2012-02-21,114.6036020394
2012-02-22,114.2341026263
2012-02-23,114.7379654623
2012-02-24,114.9898968803
2012-02-27,115.1830443007
2012-02-28,115.518952858
2012-02-29,115.0654763056
2012-03-01,115.6617139949
2012-03-02,115.3090100097
2012-03-05,114.8387380295
2012-03-06,113.1591952429
2012-03-07,113.9485803526
2012-03-08,115.0822717335
2012-03-09,115.5273505719
2012-03-12,115.5357482859
2012-03-13,117.6183813412
2012-03-14,117.4924156322
2012-03-15,118.1726304607
2012-03-16,118.3354537362
2012-03-19,118.7993489575
2012-03-20,118.4535361562
2012-03-21,118.2595436091
2012-03-22,117.4076632935
2012-03-23,117.7872139291
2012-03-26,119.4403678088
2012-03-27,119.0692516318
2012-03-28,118.4788395319
2012-03-29,118.2764125262
2012-03-30,118.7656111232
2012-04-02,119.634360356
2012-04-03,119.1451617589
2012-04-04,117.9643375591
2012-04-05,117.9052963491
2012-04-09,116.5810863536
2012-04-10,114.6242919654
2012-04-11,115.5520824081
2012-04-12,117.0618504921
2012-04-13,115.6701648281
2012-04-16,115.594254701
2012-04-17,117.3064497907
2012-04-18,116.9100302379
2012-04-19,116.1593634251
2012-04-20,116.3533559722
2012-04-23,115.3749587781
2012-04-24,115.8135506238
2012-04-25,117.3992288349
2012-04-26,118.2173713162
2012-04-27,118.4113638633
2012-04-30,117.9727720177
2012-05-01,118.7065699133
2012-05-02,118.3523226533
2012-05-03,117.4498355863
2012-05-04,115.5520824081
2012-05-07,115.6364269938
2012-05-08,115.1725317725
2012-05-09,114.4893406283
2012-05-10,114.7255054683
2012-05-11,114.3796926669
2012-05-14,113.1145238814
2012-05-15,112.4650705715
2012-05-16,112.0349131844
2012-05-17,110.3733248462
2012-05-18,109.4286654863
2012-05-21,111.3095497474
2012-05-22,111.5035422945
2012-05-23,111.5625835045
2012-05-24,111.7818794273
2012-05-25,111.4191977088
2012-05-29,112.76871108
2012-05-30,111.1324261175
2012-05-31,110.8878268189
2012-06-01,108.0960210323
2012-06-04,108.0454142809
2012-06-05,108.8635567621
2012-06-06,111.3095497474
2012-06-07,111.377025416
2012-06-08,112.2626435658
2012-06-11,110.8372200675
2012-06-12,112.1108233116
2012-06-13,111.3938943331
2012-06-14,112.5747185329
2012-06-15,113.7203373026
2012-06-18,113.9407584127
2012-06-19,115.0428639628
2012-06-20,114.8563537928
2012-06-21,112.2791223525
2012-06-22,113.1438513226
2012-06-25,111.3296160324
2012-06-26,111.8891465424
2012-06-27,112.8979970075
2012-06-28,112.5758430775
2012-06-29,115.3819733628
2012-07-02,115.7295604979
2012-07-03,116.4925566479
2012-07-05,115.9669370779
2012-07-06,114.8648315278
2012-07-09,114.7207100327
2012-07-10,113.7203373026
2012-07-11,113.7372927726
2012-07-12,113.1862399976
2012-07-13,115.0852526378
2012-07-16,114.8139651178
2012-07-17,115.6023944728
2012-07-18,116.4586457079
2012-07-19,116.763844168
2012-07-20,115.6956495579
2012-07-23,114.5257221277
2012-07-24,113.5423048676
2012-07-25,113.5677380726
2012-07-26,115.4413175078
2012-07-27,117.5692289931
2012-07-30,117.5692289931
2012-07-31,116.746888698
2012-08-01,116.645155878
2012-08-02,115.8397710529
2012-08-03,118.1372372381
2012-08-06,118.3661360832
2012-08-07,118.9595775332
2012-08-08,119.1036990282
2012-08-09,119.2054318482
2012-08-10,119.4004197533
2012-08-13,119.3410756083
2012-08-14,119.3580310783
2012-08-15,119.4936748383
2012-08-16,120.3753592784
2012-08-17,120.5364362434
2012-08-20,120.5449139784
2012-08-21,120.1803713734
2012-08-22,120.2312377834
2012-08-23,119.2478205233
2012-08-24,119.9684279983
2012-08-27,119.9938612033
2012-08-28,119.8751729133
2012-08-29,119.9684279983
2012-08-30,119.1036990282
2012-08-31,119.6717072733
2012-09-04,119.5614967183
2012-09-05,119.4597638983
2012-09-06,121.8843961085
2012-09-07,122.3591492686
2012-09-10,121.6639749985
2012-09-11,122.0030843986
2012-09-12,122.4100156786
2012-09-13,124.2751173788
2012-09-14,124.8261701539
2012-09-17,124.4022834038
2012-09-18,124.3005505838
2012-09-19,124.3683724638
2012-09-20,124.3768501988
2012-09-21,124.3255175134
2012-09-24,124.1380107344
2012-09-25,122.816940246
2012-09-26,122.1265743778
2012-09-27,123.2771841581
2012-09-28,122.7061407857
2012-10-01,123.0300161312
2012-10-02,123.1578616623
2012-10-03,123.6607207515
2012-10-04,124.547116434
2012-10-05,124.5556394694
2012-10-08,124.129487699
2012-10-09,122.9021706001
2012-10-10,122.1180513424
2012-10-11,122.1862356257
2012-10-12,121.7856529615
2012-10-15,122.7998941752
2012-10-16,124.0442573449
2012-10-17,124.6067776819
2012-10-18,124.2829023363
2012-10-19,122.2118047319
2012-10-22,122.2288508027
2012-10-23,120.5327667563
2012-10-24,120.19184534
2012-10-25,120.5412897917
2012-10-26,120.4731055085
2012-10-31,120.4731055085
2012-11-01,121.734514749
2012-11-02,120.652089252
2012-11-05,120.8992572789
2012-11-06,121.8453142093
2012-11-07,119.0838507368
2012-11-08,117.651980788
2012-11-09,117.7542572129
2012-11-12,117.8480106024
2012-11-13,117.4389049028
2012-11-14,115.8536203167
2012-11-15,115.6575905023
2012-11-16,116.2286338747
2012-11-19,118.5809916476
2012-11-20,118.6321298601
2012-11-21,118.8537287807
2012-11-23,120.4731055085
2012-11-26,120.2174144462
2012-11-27,119.6037558967
2012-11-28,120.566858898
2012-11-29,121.129379235
2012-11-30,121.1549483412
2012-12-03,120.5583358625
2012-12-04,120.3878751544
2012-12-05,120.6009510396
2012-12-06,121.0100567392
2012-12-07,121.3765472618
2012-12-10,121.4276854743
2012-12-11,122.254419909
2012-12-12,122.3140811568
2012-12-13,121.5640540408
2012-12-14,121.1123331641
2012-12-17,122.5356800775
2012-12-18,123.8993657429
2012-12-19,122.9788779187
2012-12-20,123.6862898577
2012-12-21,122.5713319346
2012-12-24,122.1936347145
2012-12-26,121.6785930508
2012-12-27,121.515496524
2012-12-28,120.2021402815
2012-12-31,122.2451388809
2013-01-02,125.3783090018
2013-01-03,125.0950360867
2013-01-04,125.6444138614
2013-01-07,125.3010527522
2013-01-08,124.9405235876
2013-01-09,125.2581326136
2013-01-10,126.2538798301
2013-01-11,126.2452958024
2013-01-14,126.1594555251
2013-01-15,126.2452958024
2013-01-16,126.2281277469
2013-01-17,127.0436103811
2013-01-18,127.3268832961
2013-01-22,128.0136055144
2013-01-23,128.2196221799
2013-01-24,128.2539582908
2013-01-25,128.97501662
2013-01-28,128.8205041209
2013-01-29,129.3269617569
2013-01-30,128.8205041209
2013-01-31,128.5028950949
2013-02-01,129.8248353651
2013-02-04,128.3655506513
2013-02-05,129.6617388383
2013-02-06,129.7561631433
2013-02-07,129.5844825887
2013-02-08,130.3055409179
2013-02-11,130.2797888347
2013-02-12,130.4943895279
2013-02-13,130.6059818884
2013-02-14,130.7261582766
2013-02-15,130.5716457775
2013-02-19,131.5502249385
2013-02-20,129.9106756424
2013-02-21,129.1209450914
2013-02-22,130.3827971675
2013-02-25,127.902013154
2013-02-26,128.7775839823
2013-02-27,130.3999652229
2013-02-28,130.1424443911
2013-03-01,130.5716457775
2013-03-04,131.2669520235
2013-03-05,132.4429638223
2013-03-06,132.6232284046
2013-03-07,132.863581181
2013-03-08,133.4301270111
2013-03-11,133.9365846471
2013-03-12,133.6361436766
2013-03-13,133.8249922866
2013-03-14,134.537466588
2013-03-15,134.3603952641
2013-03-18,133.6188824621
2013-03-19,133.3084817543
2013-03-20,134.2396838777
2013-03-21,133.0929257073
2013-03-22,134.1620837008
2013-03-25,133.6016379784
2013-03-26,134.6707959719
2013-03-27,134.6707959719
2013-03-28,135.0846635822
2013-04-01,134.5500845855
2013-04-02,135.2139972105
2013-04-03,133.8430607511
2013-04-04,134.3862619897
2013-04-05,133.7827050579
2013-04-08,134.6880404556
2013-04-09,135.1536415173
2013-04-10,136.8091119589
2013-04-11,137.2574685368
2013-04-12,136.9212011033
2013-04-15,133.7482160904
2013-04-16,135.7227094816
2013-04-17,133.7395938485
2013-04-18,132.9032363858
2013-04-19,134.0586167982
2013-04-22,134.6535514881
2013-04-23,136.0417324313
2013-04-24,136.1279548501
2013-04-25,136.6797783306
2013-04-26,136.4383555579
2013-04-29,137.3523131975
2013-04-30,137.6799583891
2013-05-01,136.4728445254
2013-05-02,137.7403140822
2013-05-03,139.1371172673
2013-05-06,139.4906291845
2013-05-07,140.1976530189
2013-05-08,140.8356989183
2013-05-09,140.4390757916
2013-05-10,140.8960546114
2013-05-13,141.0081437559
2013-05-14,142.4653026342
2013-05-15,143.2326821618
2013-05-16,142.5601472949
2013-05-17,143.9397059962
2013-05-20,143.9310837543
2013-05-21,144.1380175595
2013-05-22,143.068859566
2013-05-23,142.6549919556
2013-05-24,142.5342805692
2013-05-28,143.3878825157
2013-05-29,142.4566803923
2013-05-30,142.9826371471
2013-05-31,140.930543579
2013-06-03,141.7065453485
2013-06-04,141.0253882397
2013-06-05,139.0508948485
2013-06-06,140.3097421634
2013-06-07,142.0945462332
2013-06-10,142.0945462332
2013-06-11,140.6287651131
2013-06-12,139.4647624589
2013-06-13,141.5858339621
2013-06-14,140.6977430481
2013-06-17,141.7841455254
2013-06-18,142.9050369702
2013-06-19,140.930543579
2013-06-20,137.4385356163
2013-06-21,137.8775111951
2013-06-24,136.1352983485
2013-06-25,137.4441249148
2013-06-26,138.8049578348
2013-06-27,139.6197240416
2013-06-28,139.0476541517
2013-07-01,139.8624203586
2013-07-02,139.7324044745
2013-07-03,139.7930785537
2013-07-05,141.301262809
2013-07-08,142.1073612902
2013-07-09,143.1301529116
2013-07-10,143.1821592652
2013-07-11,145.1323975263
2013-07-12,145.1930716055
2013-07-15,145.7478060442
2013-07-16,145.2017393311
2013-07-17,145.5744515321
2013-07-18,146.3718822878
2013-07-19,146.6319140559
2013-07-22,146.9179490009
2013-07-23,146.6059108791
2013-07-24,146.0685118916
2013-07-25,146.4238886414
2013-07-26,146.5799077023
2013-07-29,146.1291859708
2013-07-30,146.1291859708
2013-07-31,146.2331986781
2013-08-01,147.923405171
2013-08-02,148.1747692135
2013-08-05,147.9580760734
2013-08-06,147.1173066898
2013-08-07,146.6405817815
2013-08-08,147.177980769
2013-08-09,146.7532622144
2013-08-12,146.5799077023
2013-08-13,147.0132939825
2013-08-14,146.2592018549
2013-08-15,144.2136186122
2013-08-16,143.7368937039
2013-08-19,142.8181147898
2013-08-20,143.5202005638
2013-08-21,142.6360925521
2013-08-22,143.9362513928
2013-08-23,144.4216440267
2013-08-26,143.8842450392
2013-08-27,141.5699623027
2013-08-28,142.0726903878
2013-08-29,142.2980512535
2013-08-30,141.8473295221
2013-09-03,142.4887412168
2013-09-04,143.6675518991
2013-09-05,143.8495741368
2013-09-06,143.9189159416
2013-09-09,145.2970843128
2013-09-10,146.3718822878
2013-09-11,146.8312717448
2013-09-12,146.4412240926
2013-09-13,146.7705976656
2013-09-16,147.6200347748
2013-09-17,148.2787819208
2013-09-18,149.9949915905
2013-09-19,149.743627548
2013-09-20,148.7017235917
2013-09-23,148.0136122888
2013-09-24,147.6652015025
2013-09-25,147.2383982892
2013-09-26,147.804565817
2013-09-27,147.1251647837
2013-09-30,146.3412405145
2013-10-01,147.499706379
2013-10-02,147.3603420644
2013-10-03,146.0015399979
2013-10-04,147.1077442444
2013-10-07,145.8360448744
2013-10-08,144.1375422912
2013-10-09,144.2420655271
2013-10-10,147.3516317948
2013-10-11,148.3010511874
2013-10-14,148.8933495242
2013-10-15,147.8132760866
2013-10-16,149.8776099954
2013-10-17,150.879291006
2013-10-18,151.898392556
2013-10-21,151.9071028256
2013-10-22,152.786840061
2013-10-23,152.0551774098
2013-10-24,152.5603730499
2013-10-25,153.2571946225
2013-10-28,153.5010821729
2013-10-29,154.3198475207
2013-10-30,153.5533437909
2013-10-31,153.117830308
2013-11-01,153.4836616336
2013-11-04,154.0236983524
2013-11-05,153.5359232516
2013-11-06,154.3198475207
2013-11-07,152.3687471175
2013-11-08,154.4243707566
2013-11-11,154.4505015656
2013-11-12,154.1369318579
2013-11-13,155.3737901493
2013-11-14,156.1490041488
2013-11-15,156.8284051821
2013-11-18,156.2796581937
2013-11-19,155.939957677
2013-11-20,155.4521825762
2013-11-21,156.7064614069
2013-11-22,157.490385676
2013-11-25,157.3336008222
2013-11-26,157.3771521705
2013-11-27,157.7604040354
2013-11-29,157.6558807995
2013-12-02,157.2464981256
2013-12-03,156.5670970923
2013-12-04,156.549676553
2013-12-05,155.8615652501
2013-12-06,157.6036191816
2013-12-09,158.0042915858
2013-12-10,157.4381240581
2013-12-11,155.6699393176
2013-12-12,155.1560334078
2013-12-13,155.1386128685
2013-12-16,156.1054528005
2013-12-17,155.60896743
2013-12-18,158.2655996755
2013-12-19,158.0826840127
2013-12-20,158.9974800835
2013-12-23,159.8469378698
2013-12-24,160.1972297405
2013-12-26,161.0116583397
2013-12-27,161.0029010429
2013-12-30,160.9766291526
2013-12-31,161.7385139713
2014-01-02,160.1884724437
2014-01-03,160.1622005534
2014-01-06,159.6980638248
2014-01-07,160.6788810626
2014-01-08,160.7139102497
2014-01-09,160.8189978108
2014-01-10,161.2568626491
2014-01-13,159.1113249415
2014-01-14,160.8452697011
2014-01-15,161.712242081
2014-01-16,161.5020669586
2014-01-17,160.8189978108
2014-01-21,161.2918918362
2014-01-22,161.3969793974
2014-01-23,160.0746275857
2014-01-24,156.659281847
2014-01-27,155.8886397316
2014-01-28,156.8169131888
2014-01-29,155.310658145
2014-01-30,156.957029937
2014-01-31,156.0375137766
2014-02-03,152.5258377734
2014-02-04,153.5942279789
2014-02-05,153.40156745
2014-02-06,155.424503003
2014-02-07,157.3511082915
2014-02-10,157.6400990848
2014-02-11,159.3652865477
2014-02-12,159.4441022186
2014-02-13,160.2672881146
2014-02-14,161.1517750879
2014-02-18,161.3444356168
2014-02-19,160.2760454113
2014-02-20,161.2218334621
2014-02-21,161.03793023
2014-02-24,161.9311745001
2014-02-25,161.8698734228
2014-02-26,161.8786307195
2014-02-27,162.7280885058
2014-02-28,163.1396814538
2014-03-03,161.9924755775
2014-03-04,164.2693727366
2014-03-05,164.4182467817
2014-03-06,164.7948105426
2014-03-07,164.8648689167
2014-03-10,164.7772959491
2014-03-11,163.9628673498
2014-03-12,164.0066538337
2014-03-13,162.1676215128
2014-03-14,161.712242081
2014-03-17,163.1747106409
2014-03-18,164.3394311108
2014-03-19,163.4637014342
2014-03-20,164.4182467817
2014-03-21,163.7830012316
2014-03-24,163.1057031062
2014-03-25,163.8797581066
2014-03-26,162.7010834468
2014-03-27,162.3580363444
2014-03-28,163.1584795835
2014-03-31,164.4954836752
2014-04-01,165.5861975394
2014-04-02,166.1403505511
2014-04-03,165.9204485623
2014-04-04,163.9589228226
2014-04-07,162.1469304352
2014-04-08,162.815432481
2014-04-09,164.5658523116
2014-04-10,161.1089930482
2014-04-11,159.6576399223
2014-04-14,160.9154792981
2014-04-15,162.0237853214
2014-04-16,163.7214286747
2014-04-17,163.950126743
2014-04-21,164.5218719138
2014-04-22,165.2695386756
2014-04-23,164.8825111754
2014-04-24,165.2167621983
2014-04-25,163.8621659475
2014-04-28,164.381134641
2014-04-29,165.1463935619
2014-04-30,165.6389740167
2014-05-01,165.6565661758
2014-05-02,165.419072028
2014-05-05,165.7357308918
2014-05-06,164.2931738455
2014-05-07,165.2607425961
2014-05-08,165.084821005
2014-05-09,165.3311112325
2014-05-12,166.9407937902
2014-05-13,167.0903271426
2014-05-14,166.298679983
2014-05-15,164.8385307776
2014-05-16,165.4102759484
2014-05-19,166.0172054374
2014-05-20,164.9704719709
2014-05-21,166.3602525399
2014-05-22,166.7648721992
2014-05-23,167.433374245
2014-05-27,168.4625155525
2014-05-28,168.3393704388
2014-05-29,169.2101823143
2014-05-30,169.4828607803
2014-06-02,169.6763745304
2014-06-03,169.5884137349
2014-06-04,169.9314608374
2014-06-05,171.0397668608
2014-06-06,171.857802259
2014-06-09,172.03372385
2014-06-10,172.0513160091
2014-06-11,171.4531825997
2014-06-12,170.2393236217
2014-06-13,170.7582923152
2014-06-16,170.899029588
2014-06-17,171.3740178837
2014-06-18,172.6318572594
2014-06-19,172.8253710095
2014-06-20,173.1743026892
2014-06-23,173.1212739143
2014-06-24,172.0783746738
2014-06-25,172.8561300396
2014-06-26,172.7323962314
2014-06-27,173.0682451394
2014-06-30,172.9798638478
2014-07-01,174.1376587673
2014-07-02,174.3144213504
2014-07-03,175.1717198786
2014-07-07,174.5618889668
2014-07-08,173.4394465639
2014-07-09,174.2172019297
2014-07-10,173.5278278555
2014-07-11,173.7664573427
2014-07-14,174.6414321292
2014-07-15,174.3144213504
2014-07-16,174.9596047788
2014-07-17,172.9710257186
2014-07-18,174.7386515499
2014-07-21,174.4116407711
2014-07-22,175.1717198786
2014-07-23,175.5605975614
2014-07-24,175.5694356906
2014-07-25,174.7474896791
2014-07-28,174.8181947123
2014-07-29,174.066953734
2014-07-30,174.0934681215
2014-07-31,170.6554358797
2014-08-01,170.1339862595
2014-08-04,171.3624862122
2014-08-05,169.7009179308
2014-08-06,169.7539467057
2014-08-07,168.8347812735
2014-08-08,170.788007817
2014-08-11,171.2829430498
2014-08-12,171.0443135626
2014-08-13,172.202108482
2014-08-14,173.0152163644
2014-08-15,172.9798638478
2014-08-18,174.4293170294
2014-08-19,175.3396443325
2014-08-20,175.8080651778
2014-08-21,176.3206766689
2014-08-22,176.046694665
2014-08-25,176.9393457098
2014-08-26,177.0542413889
2014-08-27,176.9835363556
2014-08-28,176.8863169349
2014-08-29,177.3900902968
2014-09-02,177.3017090052
2014-09-03,177.2044895845
2014-09-04,176.948183839
2014-09-05,177.7436154631
2014-09-08,177.2840327469
2014-09-09,176.1615903441
2014-09-10,176.8244500308
2014-09-11,177.0277270014
2014-09-12,175.9936658901
2014-09-15,175.8610939528
2014-09-16,177.1868133262
2014-09-17,177.4254428134
2014-09-18,178.3711226332
2014-09-19,178.2113204199
2014-09-22,176.8349998088
2014-09-23,175.822738198
2014-09-24,177.1990588091
2014-09-25,174.3398637331
2014-09-26,175.7250638321
2014-09-29,175.4054022708
2014-09-30,174.9436689045
2014-10-01,172.5728456582
2014-10-02,172.5994841217
2014-10-03,174.4996945138
2014-10-06,174.2954662941
2014-10-07,171.6049814865
2014-10-08,174.6062483675
2014-10-09,171.1432481202
2014-10-10,169.1897608012
2014-10-13,166.4104811155
2014-10-14,166.6679862621
2014-10-15,165.5402913098
2014-10-16,165.3982195048
2014-10-17,167.3517068238
2014-10-20,168.9766530937
2014-10-21,172.3242199994
2014-10-22,171.0988506812
2014-10-23,173.0878559514
2014-10-24,174.4197791235
2014-10-27,174.1800329525
2014-10-28,176.1779177106
2014-10-29,175.9115330761
2014-10-30,177.0392280285
2014-10-31,179.06375125
2014-11-03,179.1614256159
2014-11-04,178.539861469
2014-11-05,179.6675564213
2014-11-06,180.3867949342
2014-11-07,180.5555052027
2014-11-10,181.1237924228
2014-11-11,181.301382179
2014-11-12,181.1060334471
2014-11-13,181.3102616668
2014-11-14,181.3546591059
2014-11-17,181.4700924475
2014-11-18,182.5178720095
2014-11-19,182.2248489117
2014-11-20,182.5445104729
2014-11-21,183.5212541324
2014-11-24,184.0362644256
2014-11-25,183.9030721084
2014-11-26,184.3736849626
2014-11-28,183.9829874988
2014-12-01,182.7043412536
2014-12-02,183.8853131328
2014-12-03,184.5956721579
2014-12-04,184.3914439382
2014-12-05,184.6933465238
2014-12-08,183.4590977177
2014-12-09,183.3347848884
2014-12-10,180.395674422
2014-12-11,181.3102616668
2014-12-12,178.3800306883
2014-12-15,177.1546613701
2014-12-16,175.7339433199
2014-12-17,179.1791845916
2014-12-18,183.6100481226
2014-12-19,184.3869331584
2014-12-22,185.2351201935
